ra,dec,deVRad_r,z,diametro_kpc
188.902573152438,12.2585648415307,29.67044,0.004176011,5.047486684976652
188.011396691286,11.8900739882171,24.39326,0.003341991,3.3242913771288505
187.242250645256,12.661741985689,5.587834,0.004720885,1.0739221935919063
186.634350439696,12.6106483397049,29.67765,0.000303108,0.36815936014874534
187.127385517186,11.9480800182474,1.248755,0.003575602,0.18202400736770527
188.863422443562,12.750219093304,21.34719,0.002463399,2.146630678662395
187.001858878355,11.9497687164727,24.74979,0.007392905,7.425113010054489
186.762785853877,12.5608198808727,29.67979,0.002770019,3.3547919688614685
186.805576898151,12.7347767585981,29.66813,0.006309985,7.606725398430805
187.576545767835,13.5776390333476,29.6752,0.0028272,3.4232798730377545
188.784002627765,13.4853432875953,29.67497,0.005856981,7.06608576028627
187.383411876686,13.5104211356846,22.90653,0.0003646077,0.3417920603002284
189.342278799575,12.2870320898663,29.67781,0.001462067,1.7733856448836904
186.634962704211,13.5787716372588,19.08002,0.004153254,3.2282616613389212
187.410412855718,11.298972451296,14.93002,0.004949862,3.007739424760515
186.925417614367,12.0895441934385,13.92516,0.0004864872,0.27719462822218965
188.465079066535,13.3224490149293,16.49011,0.005383598,3.611247177695134
187.831557425503,12.6115166562388,29.66934,0.00588923,7.103369882711782
187.311867575624,12.9782329078463,29.67715,0.008045885,9.682182791486964
188.971376269825,11.6819160228251,17.80632,0.0003390189,0.24705194270708472
188.023647331971,11.8180268732689,29.67085,0.00297581,3.6020518172782157
187.702523604042,12.0452239769563,5.30685,0.004184757,0.9046739062587899
186.233825555342,11.8320701121432,19.11717,0.006149103,4.77747318647266
187.815545787374,12.3318089221447,16.33842,0.00595475,3.9549185445392663
187.173788485189,12.9159105330885,29.67777,0.001527761,1.8529191771002915
188.038797594208,12.8389277099732,23.73539,0.0006397255,0.6211882571175863
188.452817632811,12.7800372091219,7.368028,0.003694457,1.1095381313763109
186.726392939681,11.6639668308065,29.68102,0.007024408,8.464405124503099
186.852128712216,13.7161672302044,25.32485,0.001109473,1.1488191167909791
188.608474920917,11.9169612114901,29.66894,0.007503176,9.03246530890046
188.548056344113,12.0489647744172,18.97073,0.006886645,5.304826971048111
187.983074242142,12.1741207946169,29.67127,0.001284503,1.558001827606922
186.921820213715,12.315898467508,29.67103,0.003716861,4.495082030144105
187.693281340447,12.0990550524365,16.14716,0.004219448,2.7753562104067155
