ra,dec,deVRad_r,z,diametro_kpc
195.056810819008,27.8671768307925,9.405168,0.02468401,9.22931526449313
195.052609402741,27.7818205349669,5.379975,0.02337322,5.006787727418897
195.077385694626,27.8155227011552,9.4684,0.01788985,6.788382159982651
195.084039953025,27.8434940002557,7.945253,0.02624773,8.27531289612003
195.10342586746,27.9266217099223,10.60795,0.02652961,11.163560882414968
195.1182936606,27.9723909581336,8.827339,0.0257351,9.019937300021372
195.124691653534,27.7702521766262,6.096306,0.02787676,6.73068297100321
195.143447755416,27.9346919831049,9.01279,0.02923246,10.417910486666774
195.14759251873,27.9427442848064,9.370414,0.02325009,8.675750569303199
195.139020437817,27.8242445365237,8.393758,0.02734583,9.096401657750297
195.135483645373,27.7661418910768,6.565607,0.02225512,5.825589581844321
195.073136804668,27.7844202898158,9.893403,0.0232499,9.159895665074346
195.233588545677,27.7908522847983,17.5613,0.02659411,18.52462697106207
195.22550081075,27.7837036730738,5.970019,0.02767608,6.545354418214801
195.218753726365,27.8049599393994,6.470127,0.02278867,5.874792803823103
195.233046065291,27.8984995989503,15.34828,0.02007744,12.317531355246967
195.270102576772,27.891744202187,7.376378,0.01935512,5.711717421354079
195.288477308824,27.8183039438233,5.257857,0.01974897,4.152197598864273
195.294604532846,27.8028866480324,6.248978,0.02232208,5.560889793215378
195.323315726335,27.8090710444691,6.915075,0.02435044,6.696720411668022
195.197519490083,27.9221565643608,6.373846,0.02857454,7.207316157322242
195.189103715597,27.835489299057,7.083865,0.02927293,8.199205401512328
195.228212924609,27.8420078748367,2.63184,0.02362565,2.474992798361041
195.306789021284,27.9142526949842,3.369804,0.01951386,2.6302300016689952
195.330494542194,27.8604556361445,6.022987,0.02741085,6.542190545182396
195.358850439825,27.8859729500242,21.82039,0.018252,15.953985999013913
195.382517590132,27.8474999785188,7.564778,0.01822469,5.522893345420973
195.459255817533,27.8935444618584,3.745817,0.02518096,3.747580719659625
195.500588322182,27.7827129033554,3.909934,0.02374067,3.6943156951507645
195.368602982341,27.9265439789628,3.860234,0.02510528,3.8507887443945457
195.39102536636,27.9111024405541,20.22074,0.02189211,17.65657260177183
195.525033677402,27.765116833945,6.694459,0.02414318,6.429465077502228
194.523281626146,28.2425914978552,29.6732,0.02398841,28.321106114049247
194.524303414621,28.3709584505167,11.20793,0.02544974,11.329298101443252
194.622956182916,28.3011212588116,5.222631,0.01969534,4.113440702500757
194.68293910759,28.2826715388061,4.19485,0.02544682,4.2398031812780665
194.59876240936,28.3288056626646,5.097304,0.02729973,5.5149881540233965
194.634529045872,28.3779720627965,16.46793,0.01961964,12.921753628023946
194.628987707848,28.2336221820637,10.50129,0.02429386,10.146743621951229
194.757544806777,28.2253562792871,6.473849,0.02675356,6.8686242046861326
194.720641275355,28.2338266213583,5.117293,0.020241,4.139459653238734
194.812434476022,28.2510179348677,14.98179,0.02480188,14.769813587379353
194.858942661325,28.2875417099058,4.329446,0.02667863,4.580995566021107
194.726911302822,28.2229662063709,8.13048,0.0236324,7.648059142870073
194.723206663273,28.2889886440792,19.12413,0.02616505,19.85777550165992
194.990611158435,28.2466639995862,8.561917,0.02237232,7.635840310984952
195.012506661005,28.2403102905982,2.768022,0.0256863,2.8232151373963092
194.93567369879,28.2565255773911,13.10301,0.02630129,13.674315672203889
195.025649854475,28.2521831518924,28.82665,0.02121929,24.41703243806629
195.074696934213,28.2023981851634,13.23809,0.02844437,14.903252271116616
195.128196588443,28.3463639422662,10.28585,0.01986554,8.169685056407879
195.184284096314,28.3372650758403,5.00535,0.02640828,5.244175150004847
195.092451607569,28.2470906197883,7.940703,0.02508161,7.914026553220557
195.135268435612,28.2560509178605,13.16307,0.02095639,11.014804846727282
195.217014286296,28.366127457516,6.516619,0.02547665,6.593941493609638
195.28764464715,28.3597822924691,4.321825,0.02301273,3.9616940409861945
195.344906530011,28.1960359758045,5.343806,0.02536228,5.3836658174992
195.453550950031,28.1719483323776,12.32081,0.02541527,12.437867270641677
195.412866869229,28.2458768145877,7.82952,0.02533837,7.880707294307332
195.430341049331,28.2977865854792,4.307901,0.02565928,4.3893167933693
195.43406566251,28.2143590064141,4.107716,0.02610355,4.255581009131297
